desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.000225
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.784354999999998
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.896267
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.496342
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,27.920408000000002
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.336147
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,27.088369
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,25.568298000000002
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.560345
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.032320000000002
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.176233
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.976271
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.720259
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,25.376289
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,29.184466999999998
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,20.528063
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.09623
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,19.664022
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,28.960457
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.080322
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,25.840311
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,28.416431
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,29.66449
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.384242999999998
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.592253
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.096323
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,25.872313000000002
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.048134
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.960363
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.576252
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.208328
